# Obrigatório | A unique content ID for the item. Use the item's SKU if you can. Each content ID must appear only once in your catalog. To run dynamic ads this ID must exactly match the content ID for the same item in your Meta Pixel code. Character limit: 100,# Obrigatório | A specific and relevant title for the item. See title specifications: https://www.facebook.com/business/help/2104231189874655 Character limit: 200,# Obrigatório | A short and relevant description of the item. Include specific or unique product features like material or color. Use plain text and don't enter text in all capital letters. See description specifications: https://www.facebook.com/business/help/2302017289821154 Character limit: 9999,# Obrigatório | The current availability of the item. | Valores aceitos: in stock; out of stock,# Obrigatório | The current condition of the item. | Valores aceitos: new; used,# Opcional | The price of the item. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma.,# Obrigatório | The URL of the specific product page where people can buy the item.,# Obrigatório | The URL for the main image of your item. Images must be in a supported format (JPG/GIF/PNG) and at least 500 x 500 pixels.,# Obrigatório | O nome da marca do item. Limite de caracteres: 100.,# Opcional | The Google product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Opcional | The Facebook product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Opcional | The quantity of this item you have to sell on Facebook and Instagram with checkout. Must be 1 or higher or the item won't be buyable,# Opcional | The discounted price of the item if it's on sale. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma. A sale price is required if you want to use an overlay for discounted prices.,# Opcional | The time range for your sale period. Includes the date and time/time zone when your sale starts and ends. If this field is blank any items with a sale_price remain on sale until you remove the sale price. Use this format: YYYY-MM-DDT23:59+00:00/YYYY-MM-DDT23:59+00:00. Enter the start date as YYYY-MM-DD. Enter a 'T'. Enter the start time in 24-hour format (00:00 to 23:59) followed by the UTC time zone (-12:00 to +14:00). Enter '/' and then repeat the same format for your end date and time. The example row below uses PST time zone (-08:00).,# Opcional | Use this field to create variants of the same item. Enter the same group ID for all variants within a group. Learn more about variants: https://www.facebook.com/business/help/2256580051262113 Character limit: 100.,# Opcional | O gênero de uma pessoa para a qual o item é direcionado. | Valores aceitos: female; male; unisex,# Opcional | The color of the item. Use one or more words to describe the color. Don't use a hex code. Character limit: 200.,# Opcional | The size of the item written as a word or abbreviation or number. For example: small; XL; 12. Character limit: 200.,# Opcional | A faixa etária para a qual o item é direcionado. | Valores aceitos: adult; all ages; infant; kids; newborn; teen; toddler,# Opcional | O material de que o item é feito; como algodão; jeans ou couro. Limite de caracteres: 200.,# Opcional | The pattern or graphic print on the item. Character limit: 100.,"# Opcional | Detalhes de envio do item. Formate o texto da seguinte maneira: País:Região:Serviço:Preço. Inclua o código de moeda ISO 4217 de 3 dígitos no preço. Para usar a sobreposição de frete grátis nos seus anúncios; insira o preço como 0.0. Use dois-pontos "";"" ou vírgula "";"" para separar vários detalhes de envio para diferentes regiões ou países. Apenas as pessoas na região ou no país especificado verão os detalhes de envio dessa região ou país. Você poderá omitir a região (mantenha os ""::"" duplos) se os detalhes de envio forem iguais para todo o país.",# Opcional | The shipping weight of the item. Include the unit of measurement (lb/oz/g/kg).,"# Opcional | Legal disclaimer text for product offers. This text provides important legal or regulatory information that must be displayed with the product offer. For example: ""Valid while supplies last. Terms and conditions apply.""","# Opcional | URL linking to the full disclaimer text. This provides a link to a page containing the complete disclaimer information for the product offer. For example: ""https://example.com/terms-and-conditions""",# Opcional | O URL de um vídeo do seu produto. O link deve ser de um arquivo de vídeo em um site de hospedagem; não de um player de vídeo. Os vídeos devem estar em um formato compatível (.3g2; .3gp; .3gpp; .asf; .avi; .dat; .divx; .dv; .f4v; .flv; .gif; .m2ts; .m4v; .mkv; .mod; .mov; .mp4; .mpe; .mpeg; .mpeg4; .mpg; .mts; .nsv; .ogm; .ogv; .qt; .tod; .ts; .vob ou .wmv).,# Opcional | O URL de um vídeo do seu produto. O link deve ser de um arquivo de vídeo em um site de hospedagem; não de um player de vídeo. Os vídeos devem estar em um formato compatível (.3g2; .3gp; .3gpp; .asf; .avi; .dat; .divx; .dv; .f4v; .flv; .gif; .m2ts; .m4v; .mkv; .mod; .mov; .mp4; .mpe; .mpeg; .mpeg4; .mpg; .mts; .nsv; .ogm; .ogv; .qt; .tod; .ts; .vob ou .wmv).,# Opcional | O número global de item comercial (GTIN) do item. Recomendado para ajudar a classificar o item. Pode aparecer no código de barras; na embalagem ou na capa do livro. Forneça o GTIN apenas se tiver certeza de que está correto. Os tipos de GTIN incluem UPC (12 dígitos); EAN (13 dígitos); JAN (8 ou 13 dígitos); ISBN (13 dígitos) ou ITF-14 (14 dígitos),# Opcional | Add labels to products to help filter them into product sets. Max characters: 110 per label; 5000 labels per product,# Opcional | Add labels to products to help filter them into product sets. Max characters: 110 per label; 5000 labels per product,# Opcional | Descreva o estilo de moda desse item.
id,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,sale_price,sale_price_effective_date,item_group_id,gender,color,size,age_group,material,pattern,shipping,shipping_weight,offer_disclaimer,offer_disclaimer_url,video[0].url,video[0].tag[0],gtin,product_tags[0],product_tags[1],style[0]
CTTS-TOPREGCOME-G-01,Top regata com elástico space,"Top Regata com Elástico Estampado Space: Estilo e Conforto em Movimento Descubra o poder do Top Regata com Elástico Space, confeccionado com tecido indesmalhável que garante alta resistência e estabilidade dimensional. Seu fundo branco realça a estampa exclusiva, proporcionando um forte impacto visual e uma sofisticação única para o seu look. Com bojo removível, este top oferece versatilidade e conforto, ideal para a prática de exercícios, lazer ou para o dia a dia com muito estilo.",in stock,new,116.00 BRL,https://www.conttsfitness.com.br/products/top-regata-com-elstico-space-7ip6?variant=59504935502110,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/IMG-0289.png?v=1783359454,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear > Sports Bras,Clothing & Accessories > Clothing > Activewear,8,,,top-regata-com-elstico-space-7ip6,female,Estampado,G,adult,,,,,,,,,,,,
CTTS-LEGEMPBUMG-P-01,Legging empina bumbum grafiatto preto,"Legging Empina Bumbum Grafiatto Preto: o toque de elegância e performance que seu guarda-roupa fitness merece. Confeccionada em tecido de toque macio e sedoso, esta legging oferece alta elasticidade, garantindo liberdade de movimento e conforto durante todo o uso. Com cintura alta e regulagem de altura no cós, você ajusta a peça perfeitamente ao seu corpo, valorizando suas curvas e proporcionando um efeito empina bumbum incrível. O detalhe lateral em branco adiciona um charme sutil e sofisticado, criando um visual moderno e impactante.",out of stock,new,168.00 BRL,https://www.conttsfitness.com.br/products/legging-empina-bumbum-grafiatto-preto-zhrw?variant=59504935534878,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/43-f801ea650a1bb7cf0617707461064031-1024-1024.webp?v=1782268395,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear,Clothing & Accessories > Clothing > Activewear,,,,legging-empina-bumbum-grafiatto-preto-zhrw,female,Preto,P,adult,,,,,,,,,,,,
CTTS-LEGEMPBUMG-M-01,Legging empina bumbum grafiatto preto,"Legging Empina Bumbum Grafiatto Preto: o toque de elegância e performance que seu guarda-roupa fitness merece. Confeccionada em tecido de toque macio e sedoso, esta legging oferece alta elasticidade, garantindo liberdade de movimento e conforto durante todo o uso. Com cintura alta e regulagem de altura no cós, você ajusta a peça perfeitamente ao seu corpo, valorizando suas curvas e proporcionando um efeito empina bumbum incrível. O detalhe lateral em branco adiciona um charme sutil e sofisticado, criando um visual moderno e impactante.",in stock,new,168.00 BRL,https://www.conttsfitness.com.br/products/legging-empina-bumbum-grafiatto-preto-zhrw?variant=59504935567646,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/43-f801ea650a1bb7cf0617707461064031-1024-1024.webp?v=1782268395,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear,Clothing & Accessories > Clothing > Activewear,1,,,legging-empina-bumbum-grafiatto-preto-zhrw,female,Preto,M,adult,,,,,,,,,,,,
CTTS-LEGEMPBUMG-G-01,Legging empina bumbum grafiatto preto,"Legging Empina Bumbum Grafiatto Preto: o toque de elegância e performance que seu guarda-roupa fitness merece. Confeccionada em tecido de toque macio e sedoso, esta legging oferece alta elasticidade, garantindo liberdade de movimento e conforto durante todo o uso. Com cintura alta e regulagem de altura no cós, você ajusta a peça perfeitamente ao seu corpo, valorizando suas curvas e proporcionando um efeito empina bumbum incrível. O detalhe lateral em branco adiciona um charme sutil e sofisticado, criando um visual moderno e impactante.",out of stock,new,168.00 BRL,https://www.conttsfitness.com.br/products/legging-empina-bumbum-grafiatto-preto-zhrw?variant=59504935600414,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/43-f801ea650a1bb7cf0617707461064031-1024-1024.webp?v=1782268395,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear,Clothing & Accessories > Clothing > Activewear,,,,legging-empina-bumbum-grafiatto-preto-zhrw,female,Preto,G,adult,,,,,,,,,,,,
CTTS-TOPREGFAKJ-P,Top regata fake jeans destroyed,"Top Regata Fake Jeans Destroyed: Estilo e Conforto que Transformam Seu Visual Descubra a combinação perfeita entre atitude e funcionalidade com o Top Regata Fake Jeans Destroyed. Confeccionado em tecido indesmalhável, este top oferece alta resistência e estabilidade dimensional, garantindo durabilidade e um caimento impecável. Com elástico que proporciona conforto e bojo removível para melhor ajuste, ele valoriza sua silhueta enquanto acrescenta um toque urbano e sofisticado ao seu look. Ideal para a prática de exercícios, lazer ou para o dia a dia.",in stock,new,118.00 BRL,https://www.conttsfitness.com.br/products/top-regata-fake-jeans-destroyed-qx3t?variant=59504935633182,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/IMG-0350.png?v=1783378986,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear > Sports Bras,Clothing & Accessories > Clothing > Activewear,8,,,top-regata-fake-jeans-destroyed-qx3t,female,Jeans,P,adult,,,,,,,,,,,,
CTTS-TOPREGFAKJ-M,Top regata fake jeans destroyed,"Top Regata Fake Jeans Destroyed: Estilo e Conforto que Transformam Seu Visual Descubra a combinação perfeita entre atitude e funcionalidade com o Top Regata Fake Jeans Destroyed. Confeccionado em tecido indesmalhável, este top oferece alta resistência e estabilidade dimensional, garantindo durabilidade e um caimento impecável. Com elástico que proporciona conforto e bojo removível para melhor ajuste, ele valoriza sua silhueta enquanto acrescenta um toque urbano e sofisticado ao seu look. Ideal para a prática de exercícios, lazer ou para o dia a dia.",in stock,new,118.00 BRL,https://www.conttsfitness.com.br/products/top-regata-fake-jeans-destroyed-qx3t?variant=59504935665950,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/IMG-0350.png?v=1783378986,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear > Sports Bras,Clothing & Accessories > Clothing > Activewear,3,,,top-regata-fake-jeans-destroyed-qx3t,female,Jeans,M,adult,,,,,,,,,,,,
CTTS-TOPREGFAKJ-G,Top regata fake jeans destroyed,"Top Regata Fake Jeans Destroyed: Estilo e Conforto que Transformam Seu Visual Descubra a combinação perfeita entre atitude e funcionalidade com o Top Regata Fake Jeans Destroyed. Confeccionado em tecido indesmalhável, este top oferece alta resistência e estabilidade dimensional, garantindo durabilidade e um caimento impecável. Com elástico que proporciona conforto e bojo removível para melhor ajuste, ele valoriza sua silhueta enquanto acrescenta um toque urbano e sofisticado ao seu look. Ideal para a prática de exercícios, lazer ou para o dia a dia.",in stock,new,118.00 BRL,https://www.conttsfitness.com.br/products/top-regata-fake-jeans-destroyed-qx3t?variant=59504935698718,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/IMG-0350.png?v=1783378986,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear > Sports Bras,Clothing & Accessories > Clothing > Activewear,3,,,top-regata-fake-jeans-destroyed-qx3t,female,Jeans,G,adult,,,,,,,,,,,,
CTTS-SHOCINALTE-P-05,Short cintura alta empina bumbum brocado vermelho,"Short Cintura Alta Empina Bumbum Brocado Vermelho: elegância e performance em uma peça única! Confeccionado em tecido brocado texturizado de toque macio e sedoso, este short traz alta elasticidade que valoriza suas curvas com conforto incomparável. Sua tecnologia indesmalhável garante resistência e ótima estabilidade dimensional, mantendo o visual impecável mesmo após várias lavagens. Ideal para quem busca sofisticação e funcionalidade, o design cintura alta modela e empina o bumbum, proporcionando um impacto visual marcante. Perfeito para a prática de exercícios, lazer e atividades do dia a dia.",in stock,new,134.00 BRL,https://www.conttsfitness.com.br/products/short-cintura-alta-empina-bumbum-brocado-vermelho-7bvj?variant=59504935731486,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/IMG-0258.png?v=1783299387,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear,Clothing & Accessories > Clothing > Activewear,8,,,short-cintura-alta-empina-bumbum-brocado-vermelho-7bvj,female,Vermelho,P,adult,,,,,,,,,,,,
CTTS-SHOCINALTE-M-06,Short cintura alta empina bumbum brocado vermelho,"Short Cintura Alta Empina Bumbum Brocado Vermelho: elegância e performance em uma peça única! Confeccionado em tecido brocado texturizado de toque macio e sedoso, este short traz alta elasticidade que valoriza suas curvas com conforto incomparável. Sua tecnologia indesmalhável garante resistência e ótima estabilidade dimensional, mantendo o visual impecável mesmo após várias lavagens. Ideal para quem busca sofisticação e funcionalidade, o design cintura alta modela e empina o bumbum, proporcionando um impacto visual marcante. Perfeito para a prática de exercícios, lazer e atividades do dia a dia.",in stock,new,134.00 BRL,https://www.conttsfitness.com.br/products/short-cintura-alta-empina-bumbum-brocado-vermelho-7bvj?variant=59504935764254,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/IMG-0258.png?v=1783299387,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear,Clothing & Accessories > Clothing > Activewear,8,,,short-cintura-alta-empina-bumbum-brocado-vermelho-7bvj,female,Vermelho,M,adult,,,,,,,,,,,,
CTTS-SHOCINALTE-G-05,Short cintura alta empina bumbum brocado vermelho,"Short Cintura Alta Empina Bumbum Brocado Vermelho: elegância e performance em uma peça única! Confeccionado em tecido brocado texturizado de toque macio e sedoso, este short traz alta elasticidade que valoriza suas curvas com conforto incomparável. Sua tecnologia indesmalhável garante resistência e ótima estabilidade dimensional, mantendo o visual impecável mesmo após várias lavagens. Ideal para quem busca sofisticação e funcionalidade, o design cintura alta modela e empina o bumbum, proporcionando um impacto visual marcante. Perfeito para a prática de exercícios, lazer e atividades do dia a dia.",in stock,new,134.00 BRL,https://www.conttsfitness.com.br/products/short-cintura-alta-empina-bumbum-brocado-vermelho-7bvj?variant=59504935797022,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/IMG-0258.png?v=1783299387,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear,Clothing & Accessories > Clothing > Activewear,5,,,short-cintura-alta-empina-bumbum-brocado-vermelho-7bvj,female,Vermelho,G,adult,,,,,,,,,,,,
CTTS-LEGEMPBUMG-P-02,Legging empina bumbum grafiatto rosa,"Legging Empina Bumbum Grafiatto Rosa: Sofisticação e Conforto que Realçam Suas Curvas Descubra a legging que vai transformar seu guarda-roupa fitness! Confeccionada em tecido de toque macio e sedoso, com alta elasticidade, a Legging Empina Bumbum Grafiatto Rosa valoriza suas curvas com um efeito empina bumbum que você vai amar. Seu cós de cintura alta conta com opção de regulagem de altura, garantindo ajuste perfeito e conforto durante qualquer atividade. Indesmalhável e altamente resistente, essa legging mantém sua forma e oferece ótima estabilidade dimensional.",in stock,new,168.00 BRL,https://www.conttsfitness.com.br/products/legging-empina-bumbum-grafiatto-rosa-vfvl?variant=59504935829790,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/33-8fd1743dcfea31df6817707550159677-1024-1024_51e600a7-593a-4949-8b65-e8152787f19d.webp?v=1782268402,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear,Clothing & Accessories > Clothing > Activewear,1,,,legging-empina-bumbum-grafiatto-rosa-vfvl,female,Rosa,P,adult,,,,,,,,,,,,
CTTS-LEGEMPBUMG-M-02,Legging empina bumbum grafiatto rosa,"Legging Empina Bumbum Grafiatto Rosa: Sofisticação e Conforto que Realçam Suas Curvas Descubra a legging que vai transformar seu guarda-roupa fitness! Confeccionada em tecido de toque macio e sedoso, com alta elasticidade, a Legging Empina Bumbum Grafiatto Rosa valoriza suas curvas com um efeito empina bumbum que você vai amar. Seu cós de cintura alta conta com opção de regulagem de altura, garantindo ajuste perfeito e conforto durante qualquer atividade. Indesmalhável e altamente resistente, essa legging mantém sua forma e oferece ótima estabilidade dimensional.",out of stock,new,168.00 BRL,https://www.conttsfitness.com.br/products/legging-empina-bumbum-grafiatto-rosa-vfvl?variant=59504935862558,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/33-8fd1743dcfea31df6817707550159677-1024-1024_51e600a7-593a-4949-8b65-e8152787f19d.webp?v=1782268402,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear,Clothing & Accessories > Clothing > Activewear,,,,legging-empina-bumbum-grafiatto-rosa-vfvl,female,Rosa,M,adult,,,,,,,,,,,,
CTTS-LEGEMPBUMG-G-02,Legging empina bumbum grafiatto rosa,"Legging Empina Bumbum Grafiatto Rosa: Sofisticação e Conforto que Realçam Suas Curvas Descubra a legging que vai transformar seu guarda-roupa fitness! Confeccionada em tecido de toque macio e sedoso, com alta elasticidade, a Legging Empina Bumbum Grafiatto Rosa valoriza suas curvas com um efeito empina bumbum que você vai amar. Seu cós de cintura alta conta com opção de regulagem de altura, garantindo ajuste perfeito e conforto durante qualquer atividade. Indesmalhável e altamente resistente, essa legging mantém sua forma e oferece ótima estabilidade dimensional.",in stock,new,168.00 BRL,https://www.conttsfitness.com.br/products/legging-empina-bumbum-grafiatto-rosa-vfvl?variant=59504935895326,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/33-8fd1743dcfea31df6817707550159677-1024-1024_51e600a7-593a-4949-8b65-e8152787f19d.webp?v=1782268402,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear,Clothing & Accessories > Clothing > Activewear,1,,,legging-empina-bumbum-grafiatto-rosa-vfvl,female,Rosa,G,adult,,,,,,,,,,,,
CTTS-TOPALABROV-P,Top alças brocado vermelho,"Top Alças Brocado Vermelho: Elegância e Performance em Cada Detalhe Descubra o poder do Top Alças Brocado Vermelho, uma peça que combina sofisticação e resistência para transformar seu visual. Confeccionado em tecido brocado de alta qualidade, este top possui bojo removível, garantindo conforto e modelagem perfeita. Sua composição indesmalhável oferece ótima estabilidade dimensional, proporcionando durabilidade e um forte impacto visual. Ideal para a prática de exercícios, lazer e atividades do dia a dia.",out of stock,new,119.00 BRL,https://www.conttsfitness.com.br/products/top-alas-brocado-vermelho-78f1?variant=59504935928094,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/news-99550ecdb5ef5aa90c17683286473182-1024-1024.webp?v=1782268403,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear > Sports Bras,Clothing & Accessories > Clothing > Activewear,,,,top-alas-brocado-vermelho-78f1,female,Vermelho,P,adult,,,,,,,,,,,,
CTTS-TOPALABROV-M,Top alças brocado vermelho,"Top Alças Brocado Vermelho: Elegância e Performance em Cada Detalhe Descubra o poder do Top Alças Brocado Vermelho, uma peça que combina sofisticação e resistência para transformar seu visual. Confeccionado em tecido brocado de alta qualidade, este top possui bojo removível, garantindo conforto e modelagem perfeita. Sua composição indesmalhável oferece ótima estabilidade dimensional, proporcionando durabilidade e um forte impacto visual. Ideal para a prática de exercícios, lazer e atividades do dia a dia.",out of stock,new,119.00 BRL,https://www.conttsfitness.com.br/products/top-alas-brocado-vermelho-78f1?variant=59504935960862,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/news-99550ecdb5ef5aa90c17683286473182-1024-1024.webp?v=1782268403,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear > Sports Bras,Clothing & Accessories > Clothing > Activewear,,,,top-alas-brocado-vermelho-78f1,female,Vermelho,M,adult,,,,,,,,,,,,
CTTS-TOPALABROV-G,Top alças brocado vermelho,"Top Alças Brocado Vermelho: Elegância e Performance em Cada Detalhe Descubra o poder do Top Alças Brocado Vermelho, uma peça que combina sofisticação e resistência para transformar seu visual. Confeccionado em tecido brocado de alta qualidade, este top possui bojo removível, garantindo conforto e modelagem perfeita. Sua composição indesmalhável oferece ótima estabilidade dimensional, proporcionando durabilidade e um forte impacto visual. Ideal para a prática de exercícios, lazer e atividades do dia a dia.",in stock,new,119.00 BRL,https://www.conttsfitness.com.br/products/top-alas-brocado-vermelho-78f1?variant=59504935993630,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/news-99550ecdb5ef5aa90c17683286473182-1024-1024.webp?v=1782268403,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear > Sports Bras,Clothing & Accessories > Clothing > Activewear,1,,,top-alas-brocado-vermelho-78f1,female,Vermelho,G,adult,,,,,,,,,,,,
CTTS-LEGCINALTE-P-08,Legging cintura alta empina bumbum fake jeans,"Legging Cintura Alta Empina Bumbum Fake Jeans: a peça que une estilo, conforto e tecnologia para valorizar suas curvas com elegância! Confeccionada em tecido Fake Jeans com toque macio e sedoso, esta legging oferece alta elasticidade e uma modelagem que realça o bumbum, garantindo um efeito empina bumbum incrível. O cós de cintura alta conta com opção de regulagem de altura, proporcionando ajuste perfeito e conforto absoluto durante qualquer atividade. Sua composição indesmalhável e altamente resistente assegura durabilidade e ótima estabilidade dimensional. Ideal para a prática de exercícios, lazer e o seu dia a dia.",out of stock,new,169.00 BRL,https://www.conttsfitness.com.br/products/legging-cintura-alta-empina-bumbum-fake-jeans-zkuw?variant=59504936026398,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/IMG-0323.png?v=1783376699,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear,Clothing & Accessories > Clothing > Activewear,,,,legging-cintura-alta-empina-bumbum-fake-jeans-zkuw,female,Jeans,P,adult,,,,,,,,,,,,
CTTS-LEGCINALTE-M-09,Legging cintura alta empina bumbum fake jeans,"Legging Cintura Alta Empina Bumbum Fake Jeans: a peça que une estilo, conforto e tecnologia para valorizar suas curvas com elegância! Confeccionada em tecido Fake Jeans com toque macio e sedoso, esta legging oferece alta elasticidade e uma modelagem que realça o bumbum, garantindo um efeito empina bumbum incrível. O cós de cintura alta conta com opção de regulagem de altura, proporcionando ajuste perfeito e conforto absoluto durante qualquer atividade. Sua composição indesmalhável e altamente resistente assegura durabilidade e ótima estabilidade dimensional. Ideal para a prática de exercícios, lazer e o seu dia a dia.",in stock,new,169.00 BRL,https://www.conttsfitness.com.br/products/legging-cintura-alta-empina-bumbum-fake-jeans-zkuw?variant=59504936059166,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/IMG-0323.png?v=1783376699,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear,Clothing & Accessories > Clothing > Activewear,2,,,legging-cintura-alta-empina-bumbum-fake-jeans-zkuw,female,Jeans,M,adult,,,,,,,,,,,,
CTTS-LEGCINALTE-G-09,Legging cintura alta empina bumbum fake jeans,"Legging Cintura Alta Empina Bumbum Fake Jeans: a peça que une estilo, conforto e tecnologia para valorizar suas curvas com elegância! Confeccionada em tecido Fake Jeans com toque macio e sedoso, esta legging oferece alta elasticidade e uma modelagem que realça o bumbum, garantindo um efeito empina bumbum incrível. O cós de cintura alta conta com opção de regulagem de altura, proporcionando ajuste perfeito e conforto absoluto durante qualquer atividade. Sua composição indesmalhável e altamente resistente assegura durabilidade e ótima estabilidade dimensional. Ideal para a prática de exercícios, lazer e o seu dia a dia.",out of stock,new,169.00 BRL,https://www.conttsfitness.com.br/products/legging-cintura-alta-empina-bumbum-fake-jeans-zkuw?variant=59504936091934,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/IMG-0323.png?v=1783376699,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear,Clothing & Accessories > Clothing > Activewear,,,,legging-cintura-alta-empina-bumbum-fake-jeans-zkuw,female,Jeans,G,adult,,,,,,,,,,,,
CTTS-TOPALABROB-P,Top alças brocado branco,"Top Alças Brocado Branco: Sofisticação e Conforto em Cada Detalhe Descubra o charme único do Top Alças Brocado Branco, confeccionado em tecido brocado de alta qualidade, que une resistência e elegância. Com bojo removível e design que valoriza seu corpo, este top é perfeito para quem busca estilo e funcionalidade. Sua composição indesmalhável garante durabilidade e ótima estabilidade dimensional, ideal para a prática de exercícios, lazer ou atividades do dia a dia.",in stock,new,119.00 BRL,https://www.conttsfitness.com.br/products/top-alas-brocado-branco-pav7?variant=59504936124702,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/news-1-1382eb017d66c8b76e17683289077833-1024-1024_7db43c1c-c442-4180-8521-2799fba719bd.webp?v=1782268406,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear > Sports Bras,Clothing & Accessories > Clothing > Activewear,2,,,top-alas-brocado-branco-pav7,female,Branco,P,adult,,,,,,,,,,,,
CTTS-TOPALABROB-M,Top alças brocado branco,"Top Alças Brocado Branco: Sofisticação e Conforto em Cada Detalhe Descubra o charme único do Top Alças Brocado Branco, confeccionado em tecido brocado de alta qualidade, que une resistência e elegância. Com bojo removível e design que valoriza seu corpo, este top é perfeito para quem busca estilo e funcionalidade. Sua composição indesmalhável garante durabilidade e ótima estabilidade dimensional, ideal para a prática de exercícios, lazer ou atividades do dia a dia.",in stock,new,119.00 BRL,https://www.conttsfitness.com.br/products/top-alas-brocado-branco-pav7?variant=59504936157470,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/news-1-1382eb017d66c8b76e17683289077833-1024-1024_7db43c1c-c442-4180-8521-2799fba719bd.webp?v=1782268406,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear > Sports Bras,Clothing & Accessories > Clothing > Activewear,3,,,top-alas-brocado-branco-pav7,female,Branco,M,adult,,,,,,,,,,,,
CTTS-TOPALABROB-G,Top alças brocado branco,"Top Alças Brocado Branco: Sofisticação e Conforto em Cada Detalhe Descubra o charme único do Top Alças Brocado Branco, confeccionado em tecido brocado de alta qualidade, que une resistência e elegância. Com bojo removível e design que valoriza seu corpo, este top é perfeito para quem busca estilo e funcionalidade. Sua composição indesmalhável garante durabilidade e ótima estabilidade dimensional, ideal para a prática de exercícios, lazer ou atividades do dia a dia.",in stock,new,119.00 BRL,https://www.conttsfitness.com.br/products/top-alas-brocado-branco-pav7?variant=59504936190238,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/news-1-1382eb017d66c8b76e17683289077833-1024-1024_7db43c1c-c442-4180-8521-2799fba719bd.webp?v=1782268406,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear > Sports Bras,Clothing & Accessories > Clothing > Activewear,4,,,top-alas-brocado-branco-pav7,female,Branco,G,adult,,,,,,,,,,,,
CTTS-TOPALABROP-P,Top alças brocado preto,"Top Alças Brocado Preto: Elegância e Conforto para Seu Dia a Dia Descubra o poder do Top Alças Brocado Preto, uma peça que une sofisticação e resistência. Confeccionado em tecido brocado de alta qualidade, este top é indesmalhável e possui excelente estabilidade dimensional, garantindo durabilidade e um forte impacto visual. O bojo removível oferece versatilidade e conforto, perfeito para quem busca uma peça funcional para a prática de exercícios, lazer ou atividades cotidianas.",out of stock,new,119.00 BRL,https://www.conttsfitness.com.br/products/top-alas-brocado-preto-mvnv?variant=59504936223006,https://cdn.shopify.com/s/files/1/0986/2430/7486/files/47-dc4142d909b7100acf17683283842054-1024-1024.webp?v=1782268408,CONTT.s FITNESS WEAR,Apparel & Accessories > Clothing > Activewear > Sports Bras,Clothing & Accessories > Clothing > Activewear,,,,top-alas-brocado-preto-mvnv,female,Preto,P,adult,,,,,,,,,,,,
